23-14783,09/13/23,07:04 PM,09/13/23 03:00 PM-06:30 PM,Theft (Currency),Whitney Athletic Center Parking Lot,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-14814,09/14/23,07:21 AM,09/14/23 07:15 AM,Terroristic Threatening/Harassment,UD Maintenance Center,Pending
23-14822,09/14/23,10:43 AM,09/14/23 10:30 AM,Graffiti (Drawing),Caesar Rodney Hall B,Pending
23-14832,09/14/23,03:56 PM,09/14/23 03:50 PM,Harassment,Caesar Rodney Hall A,Pending
23-14860,09/14/23,11:54 PM,09/14/23 11:54 PM,Assist Other Agency (Underage Consumption),100 block of E Park Pl,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-14898,9/15/23,02:55 PM,09/15/23 02:55 PM,MV Collision          (Hit & Run),Lot 6,Pending
23-14912,09/15/23,10:15 PM,09/15/23 10:15 PM,Disregard A Police Officer Signal,Library Avenue,Pending
Incident #,Date Reported,Time Reported,Date/Time Occurred,Description,Location Name,Disposition
23-14928,09/16/23,12:55 AM,09/16/2023 0055,Underage Consumption,George Read Hall,Administrative Sanction
23-14934,09/16/23,01:45 AM,09/16/23 01:45 AM,Underage Consumption,Harrington D,Administrative Sanction
23-14936,09/16/23,02:11 AM,09/16/23 02:11 AM,Underage Consumption,Harrington Turk,Administrative Sanction
23-14937,09/16/23,02:15 AM,09/16/23 02:15 AM,Underage Consumption,Russell Hall C,Administrative Sanction
23-14939,09/16/23,02:24 AM,09/16/23 02:24 AM,Underage Consumption,Harrington A,Administrative Sanction
23-14967,09/16/23,02:09 PM,09/16/23 02:09 PM,Trespassing,James Smith Hall,Exceptionally Clear
23-14972,09/16/23,06:06 PM,09/16/2023 06:06 PM,Offensive Touching (Domestic Related),Delaware Stadium Lot,Pending
23-14977,09/16/23,07:13 PM,09/16/23 07:13 PM,Disorderly Conduct,Delaware Stadium Lot,Pending
23-14981,09/16/23,07:34 PM,09/16/23 07:34 PM,Damaged Property,Delaware Stadium Lot,Pending
23-14992,09/16/23,09:36 PM,09/16/23 09:36 PM,Disorderly Conduct,Delaware Stadium Lot,Arrest
23-14993,09/16/23,09:42 PM,09/16/23 09:42 PM,Disorderly Conduct,E Delaware Ave/Tyre Ave,Arrest
Incident #,Date Reported,Time Reported,Date/Time Occurred,Description,Location Name,Disposition
23-15001,09/17/23,02:11 PM,09/17/23 02:11 PM,Underage Consumption,South Academy Residence Hall,Administrative Sanction
23-15022,09/17/23,01:51 PM,09/17/23 01:51 PM,Disorderly Conduct,George Read North,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15104,09/18/23,11:40 PM,09/18/23 11:00 PM,Underage Consumption/Underage Consumption of Marijuana,Thompson Hall,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15150,09/19/23,03:40 PM,09/18/23 02:30 PM- 09/19/23 12:30 PM,Theft (Bicycle),Harrington Hall E,Pending
23-15157,09/19/23,05:49 PM,09/18/23 07:00 PM-09/19/23 05:49 PM,Theft (Bicycle),Kent Hall,Pending
23-15162,09/19/23,07:39 PM,09/19/23 05:00PM-06:00 PM,Trespass (Motor Vehicle),University Courtyard Apartments Parking Lot,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15260,09/21/23,08:16 AM,09/21/23 08:16 AM,Trespass (Motor Vehicle),University Courtyard Apts  Lot,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15302,09/22/23,01:48 AM,09/22/23 01:48 AM,Underage Consumption,James Smith Hall,Administrative Sanction
23-15305,09/22/23,03:01 AM,09/22/23 03:01 AM,Underage Consumption,James Smith Hall,Administrative Sanction
23-15313,09/22/23,07:55 AM,09/22/23 12:11 AM-12:42 AM,Damaged Property (Building Materials),Caesar Rodney Dining Hall,Pending
23-15365,09/22/23,11:51 PM,09/22/23 11:51 PM,Underage Consumption,Perkins Student Center,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15372,09/23/23,01:10 AM,09/23/23 01:10 AM,Damaged Property (Vehicle Parts),Ed Fine Lot,Pending Active
23-15373,09/23/23,01:10 AM,09/23/23 01:10 AM,Underage Consumption,George Read Hall South,Administrative Sanction
23-15379,09/23/23,02:30 AM,09/23/23 02:30 AM,Underage Consumption,Eliphalet Gilbert Hall,Administrative Sanction
23-15380,09/23/23,02:42 AM,09/23/23 02:42 AM,Underage Consumption,Louis Redding Hall,Administrative Sanction
23-15382,09/23/23,03:11 AM,09/23/23 03:11 AM,Underage Consumption,South Academy Residence Hall,Administrative Sanction
23-15383,09/23/23,03:16 AM,09/23/23 03:16 AM,Underage Consumption,James Smith Hall,Administrative Sanction
23-15385,9/23/23,03:25 AM,09/23/23 03:25 AM,Underage Consumption,South Academy Residence Hall,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15457,09/24/23,01:00 AM,09/24/23 01:00 AM,Offensive Touching (Clery- Dating Violence),Marriott Hotel,Arrest
23-15464,09/24/23,03:21 AM,09/24/23 03:21 AM,Underage Consumption,Harrington Hall B,Administrative Sanction
23-15465,09/24/23,03:58 AM,09/24/23 03:58 AM,Underage Consumption,Thompson Hall,Administrative Sanction
23-15512,09/24/23,12:32 PM,09/23/23 08:00 PM,Harassment/Extortion (Clery- Stalking),Harrington Hall D,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15566,09/25/23,07:30 PM,Unknown,Graffiti (Poster),Russell Hall A,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15670,09/27/23,11:53 AM,09/27/23 02:40 AM,Theft (Poster),James Smith Hall,Administrative Sanction X3
23-15709,09/27/23,09:17 PM,09/12/23 10:00 PM,Theft (Electronics),Pencader Dining Hall,Exceptionally Clear
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15723,09/28/23,01:36 AM,9/28/23 01:36 AM,Underage Consumption,Harrington C,Administrative Sanction
23-15727,09/28/23,02:58 AM,9/28/23 02:58 AM,Underage Consumption,James Smith Hall,Administrative Sanction
23-15746,09/28/23,11:45 AM,09/27/23 12:30 PM,Assault/Offensive Touching,George Read Hall North,Administrative Sanction X2
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15789,09/29/23,01:17 AM,09/29/23 01:15 AM,Trespass,Trabant Parking Garage,Exceptionally Clear
23-15824,09/29/23,08:00 AM,09/29/23 08:00 AM,Stalking (Online),Whitney Athletic Center,Pending
23-15830,09/29/23,06:49 PM,09/29/23 06:49 PM,Underage Consumption,Gilbert Hall,Administrative Sanction
23-15856,09/29/23,11:44 PM,09/29/23 11:44 PM,Underage Consumption,Independence Hall,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15872,09/30/23,03:53 AM,09/30/23 03:53 AM,Underage Consumption,Russell Hall A,Administrative Sanction
23-15889,09/30/23,05:33 PM,09/30/23 05:33 PM,Underage Consumption,Harrington Hall E,Administrative Sanction
23-15919,09/30/23,10:52 PM,09/30/23 10:52 PM,Disorderly Conduct,Perkins Student Center,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-15928,10/01/23,01:17 AM,10/01/23 01:17 AM,Disorderly Conduct,East Delaware Ave/Haines Street,Administrative Sanctions X X 2
23-15931,10/01/23,02:02 AM,10/01/23 02:02 AM,Underage Consumption,Alison Hall West,Administrative Sanction
23-15935,10/01/23,03:24 AM,10/01/23,Underage Consumption,Harrington Hall E,Administrative Sanction
23-15959,10/01/23,07:29 PM,10/01/23 02:00 AM,Disorderly Conduct,Thompson Hall,Administrative Sanction X2
Incident #,Date Reported,Time Reported,Date/Time Occurred,Description,Location,Disposition
23-16011,10/02/23,05:12 PM,09/30/23 01:53 AM,Assist Other Agency (Damaged Property),Unit Block of New London Road,Administrative Sanction X 5
23-16013,10/02/23,05:37 PM,10/02/23 10:37 AM-04:24 PM,Theft by False Pretense,UDairy Creamery,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16078,10/03/23,12:27 PM,10/02/23 03:30 PM- 09:00 PM,Theft (Electronics),Clayton Hall,Pending
23-16087,10/03/23,04:50 PM,08/10/23 12:00 AM- 09/29/23 11:59 PM,Theft (Fire Extinguishers),Trabant Parking Garage,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16151,10/04/23,04:10 PM,10/03/23 10:30 AM,Harassment,James Smith Hall,Administrative Sanction
23-16158,10/04/23,07:35 PM,10/03/23 08:20 PM- 10/04/23 06:20 PM,Burglary (Electronics),Taylor Hall,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16183,10/05/23,09:22 AM,09/28/23 0800 AM-10/05/23 09:22 AM,Burglary,Studio Arts Building,Pending
23-16195,10/05/23,12:27 PM,09/28/23 08:00 AM-10/05/23   09:22 AM,Burglary,Taylor Hall,Pending
23-16206,10/05/23,03:48 PM,10/03/23 06:10          PM-10/03/23  07:30 PM,Fraud,Russell C,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16226,10/06/23,12:59 AM,10/06/23  12:59 AM,Underage Consumption,Harrington D,Administrative Sanction
23-16227,10/06/23,01:13 AM,10/06/23  01:13 AM,Underage Consumption,Redding Hall,Administrative Sanction
23-16228,10/06/23,01:49 AM,10/06/23  01:49 AM,Underage Consumption,Redding Hall,Administrative Sanction
23-16261,10/06/23,03:30 PM,10/06/23 03:30 PM,Damaged Property (Building Materials),UDPD,Arrest
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16304,10/07/23,12:33 AM,10/07/23 12:33 AM,Disorderly Conduct,Gilbert Hall,Administrative Sanction x2
23-16313,10/07/23,02:23 AM,10/07/23 02:23 AM,Underage Consumption,South Academy Residence Hall,Administrative Sanction
23-16316,10/07/23,02:31 AM,10/07/2023 02:31 AM,Underage Consumption,South Academy Residence Hall,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16422,10/08/26,02:00 PM,10/06/23 07:00 AM-09:00 PM,Graffiti,Russell Dining Hall,Pending
23-16428,10/08/23,04:16 PM,10/07/23 12:30 PM-07:00 PM,Damaged Property (Vehicle Parts),Perkins Parking Garage,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16465,10/09/23,10:41 AM,10/09/23    10:41 AM,Trespass,Sharp Lab,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16538,10/10/23,08:24 PM,10/10/23 08:24 PM,Disorderly Conduct,Newark Regional Transit Center,Exceptionally Clear
Incident #,Date Reported,Time Reported,Date/Time Occurred,Description,Location Name,Disposition
23-16578,10/11/23,03:14 PM,10/11/23 04:00 AM,Disorderly Conduct,Thomas McKean Residence Hall,Pending
23-16582,10/11/23,05:26 PM,10/10/23 05:20 PM- 10/11/23 05:20 PM,Damaged Property (Vehicle Part),Wyoming Rd Parking Lot (UD Lot 55),Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16623,10/12/23,12:57 PM,10/10/23 02:30 PM-10/11/23 07:00 PM,Theft (Tools),Building X Construction Site,Pending
23-16634,10/12/23,03:50 PM,10/5/23 02:30 PM-10/06/23 02:30 PM,Theft (Tools),Building X Construction Site,Pending
23-16661,10/12/23,09:32 PM,10/07/23 12:00 AM-08:00 AM,Theft (Poster),James Smith Hall,Pending
23-16667,10/12/23,10:17 PM,10/12/23 03:40-10:15 PM,Theft (Bicycle),Brown Hall,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16681,10/13/23,12:56 AM,10/13/23 12:56 AM,Underage Consumption,Redding Hall,Administrative Sanction
23-16687,10/13/23,02:09 AM,10/13/23 02:09 AM,Underage Consumption/ Offensive Touching,South Academy Residence Hall,Administrative Sanction
23-16710,10/13/23,1113,10/13/23 11:13 AM,Trespass,HML,Pending
23-16729,10/13/23,1955,10/08/23-10/13/23,MV Collision         (Hit & Run),Lot 10,Pending
23-16754,10/13/23,2332,10/13/23 11:32 PM,Trespass,Russell Hall E,Exceptionally Clear
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16757,10/14/23,12:32 AM,10/14/23 12:32 AM,Public Intoxication,University Courtyard Apartments,Administrative Sanction
23-16763,10/14/23,02:05 AM,10/14/23 02:05 AM,MV Collision         (Hit & Run)/Trespass/                            Resisting Arrest/Possession of Marijuana/Drug Paraphernalia,Trabant Garage,Pending
23-16767,10/14/23,03:26 AM,10/14/23 03:26 AM,Underage Consumption,Lane Hall,Administrative Sanction
23-16808,10/14/23,06:46 PM,10/14/23 06:46 PM,MV Collision                    (Hit & Run),Bob Carpenter Center,Pending
23-16814,10/14/23,08:30 PM,10/14/23 08:30 PM,MV Collision                    (Hit & Run),Lot 34C,Pending
23-16821,10/14/23,11:32 PM,10/14/23 11:32 PM,Underage Consumption,Redding Hall,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16826,10/15/23,12:16 AM,10/15/23 12:16 AM,Underage Consumption,Harrington A,Administrative Sanction
23-16855,10/15/23,12:29 PM,08/01/23 07:11 PM- 08/05/23 11:31 PM,Terroristic Threatening,University Courtyard Apts,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-16998,10/17/23,09:45 PM,10/17/23 08:30 AM- 09:45 PM,MV Collision (Hit & Run),Trabant Parking Garage,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17010,10/18/23,08:25 AM,10/13/23 04:00 PM- 10/18/23 08:00 AM,Criminal Mischief              (Building Materials),Elliot Hall,Pending
23-17066,10/18/23,02:33 PM,10/13/23 10:00AM - 10/18/23 02:33 PM,Harassment,Ray Street A,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17129,10/19/23,12:07 AM,10/12/23 05:00 PM- 10/19/23 12:07 AM,Theft (Currency) (Clery - Burglary),George Read Hall North,Pending
,10/19/23,Unk,10/18/23 08:45 PM,Harassment (Clery - Hate Crime,Independence Hall East,Exceptionally Clear
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17171,10/20/23,12:25 AM,10/20/23 12:25 AM,Underage Consumption,South Academy Residence Hall,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17253,10/21/23,03:22 AM,10/21/23 03:20 AM,Underage Consumption,Louis Redding Hall,Adminstrative Sanction
,10/21/23,08:50 PM,10/21/23 08:50 PM,Assault (Clery- Domestic) - NPD,E Main st,Pending
23-17331,10/21/23,11:33 PM,10/21/23 10:45 PM,Underage Consumption/Possession of Marijuana,Harrington D Residence Hall,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17339,10/22/23,01:57 AM,10/22/23 01:50 AM,Resisting Arrest/Damaged Property/Trespass,Coopertive Extension,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17452,10/23/23,09:08 PM,10/23/23 09:08 PM,Damaged Property (Wall),Smyth Hall,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17482,10/24/23,11:09 AM,10/24/23 09:30 AM,Theft (Bicycle),Trabant Center,Pending
23-17491,10/24/23,04:28 PM,10/24/23 04:28 PM,Harassment (Email),Alison Hall,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17518,10/25/23,09:45 AM,10/25/23 09:35 AM,Graffiti (Drawing),Health Sciences Complex,Pending
23-17533,10/25/23,02:02 PM,10/25/23 02:02 PM,MV Collision (Hit & Run),Health Sciences Complex Parking Lot,Pending
23-17556,10/25/23,03:33 PM,10/25/23 03:33 PM,Harrassment (Phone),Student Service Building,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17603,10/26/23,02:49 PM,10/25/23 02:00 PM- 10/26/23 12:00 PM,MV Collision (Hit & Run),Lerner Hall Parking Lot,Pending
23-17611,10/26/23,05:47 PM,10/26/23 1200 AM-05:45 PM,Theft (Vehicle Parts),Hollingsworth Parking Lot,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location Name,Disposition
23-17632,10/27/23,12:13 AM,10/27/23 12:10 AM,Underage Consumption,Eliphalet Gilbert Hall,Administrative Sanction
23-17633,10/27/23,01:03 AM,10/27/23 01:01 AM,Underage Consumption,Lane Hall,Administrative Sanction
23-17634,10/27/23,01:09 PM,10/27/23 01:07 AM,Underage Consumption,Harrington Hall C,Administrative Sanction
23-17637,10/27/23,03:02 AM,10/27/23 03:00 AM,Trespass/Disorderly Conduct,Eliphalet Gilbert Hall,Administrative Sanction
23-17647,10/27/23,09:00 AM,10/26/23 09:00 AM- 10/27/23 09:00 AM,Graffiti,Trabant University Center,Pending
23-17655,10/27/23,11:20 AM,10/27/23 11:20 AM,Shoplifting (Food),Morris Library,Administrative Sanctions
23-17660,10/27/23,12:37 PM,10/26/23 08:40 PM- 10/27/23 12:20 PM,Theft (Bicycle),University Courtyards,Pending
23-17669,10/27/23,05:19 PM,10/23/23-10/27/23,MV Collision (Hit & Run),Lot #34,Pending
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17710,10/28/23,12:40 AM,10/28/23 12:40 AM,Underage Consumption,George Read Hall,Administrative Sanction
23-17716,10/28/23,01:17 AM,10/28/23 01:17 AM,DUI (Alcohol)/Driving While Suspended,Apple Rd,Arrest
23-17718,10/28/23,01:32 AM,10/28/23 01:32 AM,Underage Consumption,Harrington Hall C,Administrative Sanction
23-17717,10/28/23,01:33 AM,10/28/23 01:33 AM,Underage Consumption,South Academy Residence Hall,Administrative Sanction
23-17725,10/28/23,03:23 AM,10/28/23 03:23 AM,Underage Consumption of Alcohol,Brown Hall,Administrative Sanction
23-17758,10/28/23,05:26 PM,10/28/23 05:26 PM,Damaged Property (Building Material),Christiana Commons,Pending
23-17781,10/28/23,11:46 PM,10/28/23 11:46 PM,Underage Consumption,James Smith Hall,Administrative Sanction
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location Name,Disposition
23-17789,10/29/23,01:50 AM,10/29/23 01:50 AM,Underage Consumption,South Academy Residence Hall,Administrative Sanction
23-17791,10/29/23,01:58 AM,1029/23 01:58 AM,Underage Consumption,South Academy Residence Hall,Administrative Sanction
23-17833,10/29/23,10:38 AM,10/29/23 10:38 AM,Strangulation/Offensive Touching/Disorderly Conduct/Trespass/Breach of Conditions/Resisting Arrest (Clery - Aggravated Assault/Dating Violance),Sypherd Hall,Arrest
Incident #,Date Reported,Time,Date/Time Occurred,Description,Location,Disposition
23-17852,10/30/23,01:29 PM,10/24/23 03:40 PM- 10/30/23 01:28 PM,Theft (Electronics),Purnell Parking Lot,Pending
23-17855,10/30/23,02:59 PM,10/27/23 06:00 PM- 10/30/23 07:00 AM,Damaged Property (Vehicle Parts),Center for Arts Garage,Pending
